Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,PreviousOwnerName,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
,1.0,47.0,Urban,45.0,None,True,Gas,False,False,2022-03-26,Gray,Theresa,False,Excellent,Good,Excellent,Good,7.0,2.13,48.0,QFQH Aluminum GSA,84.56501
,1.0,106.0,Rural,7.0,Good,False,Gas,False,False,2020-12-16,White,Johanna,False,Excellent,Excellent,Good,Good,16.0,1.67,105.0,Wood C1Z7OZX,294.54035
1.0,2.0,94.0,Rural,45.0,Poor,,Oil,False,False,2021-01-13,Gray,,False,Good,Excellent,Poor,Good,10.0,1.16,148.8,056TSFQ Aluminum OQNUAG,211.36858
2.0,2.0,136.0,Suburbann,,None,False,Electric,False,False,2021-04-05,White,Laura,False,Good,Good,Excellent,Good,7.0,2.76,82.2,Steel QI3 Window,131.03723
,1.0,100.0,,68.0,Poor,False,Electricity,False,True,2023-10-04,Gray,Lukas,False,Excellent,Poor,Good,Good,10.0,1.44,60.6,Wood V6EZR Window,113.19356
,1.0,35.0,Urban,24.0,,False,Oil Heating,False,True,2023-04-25,,Andreas,False,Good,Good,Poor,Poor,16.0,3.88,,Aluminum L0FI6FZ Window,110.975
,,125.0,Urban,38.0,None,False,Oil Heating,True,False,2023-11-12,Gray,Sandra,False,Good,Good,Good,Good,7.0,2.69,,Steel F14XM Window,293.75003
1.0,1.0,48.0,Suburbann,41.0,None,True,Oil,True,True,2022-04-22,Yellow,Florian,False,Poor,Good,Good,Good,7.0,1.34,,Steel GEMF4O,129.99651
,1.0,78.0,Urban,27.0,Good,False,Gas,False,True,2023-12-07,Gray,Andreas,False,Excellent,Excellent,Good,Excellent,16.0,2.5,,Steel KDWA Window,288.98966
,1.0,99.0,Urban,30.0,Good,,Electric,False,True,2023-02-08,,Sabrina,False,Excellent,Excellent,Good,Excellent,16.0,2.75,,Wood R46 Window,229.94984
,,132.0,Rural,67.0,Good,,Electricity,True,True,2020-03-16,Gray,Maria,False,Good,Good,Good,Poor,16.0,1.82,78.6,RMLDIE Aluminum UXXD Window,271.82904
,,,,,,,,,,,,,,,,,,,,,,
1.0,2.0,94.0,,55.0,None,,Electric,False,True,2021-01-13,Yellow,Johanna,False,Excellent,Good,Excellent,Poor,7.0,4.17,57.6,Aluminum SI7B,177.14558
1.0,,32.0,Suburban,44.0,None,False,Electric,False,True,2020-03-09,,Laura,False,Poor,Excellent,Good,Good,7.0,2.04,18.6,Aluminum NYHQ5KC,36.53751
1.0,1.0,47.0,Urban,35.0,None,False,Electric,True,False,2020-08-09,Yellow,Sandra,False,Good,Good,Poor,Poor,7.0,2.57,,Steel HSCO5,145.97955
,1.0,124.0,Rural,37.0,None,False,Electricity,False,True,2022-07-01,White,Natalie,False,Good,Excellent,Excellent,Excellent,7.0,3.6,,8H57VX0 Wood Y2V Window,321.54526
1.0,,30.0,Rural,65.0,Good,True,Oil Heating,False,True,2022-11-28,,,False,Excellent,Good,Good,Good,16.0,1.92,49.6,Aluminum TEK,155.08055
1.0,1.0,111.0,,59.0,None,False,Electricity,False,True,2020-01-08,Yellow,Florian,False,Excellent,Good,Excellent,Good,7.0,1.97,,Steel VFSM Window,326.11911
,2.0,149.0,,63.0,Good,,Oil,False,True,2023-07-30,Gray,Sandra,False,Good,Poor,Excellent,Good,16.0,2.65,238.4,YOJK3OA Wood QU22 Window,497.90982
1.0,1.0,22.0,Urban,54.0,None,False,Gas,False,True,2020-06-26,Gray,,False,Good,Excellent,Poor,Excellent,7.0,2.37,21.0,Steel 6UZ8S,158.30983
,1.0,36.0,Suburban,69.0,None,,Gas,True,True,2021-08-26,Green,Denis,False,Excellent,Excellent,Good,Good,7.0,1.9,,WP26ZW Wood 1MATR,85.18659
,,53.0,Rural,57.0,Poor,False,Electricity,False,False,2022-12-09,,Sabrina,False,Poor,Poor,Good,Good,10.0,2.46,,E49RY Steel UWMME,214.13135
1.0,1.0,53.0,Suburban,71.0,None,False,Gas,False,True,2021-08-27,Gray,Theresa,False,Excellent,Good,Excellent,Excellent,7.0,2.51,,4NG Aluminum Q10,62.48604
2.0,2.0,60.0,Rural,-86.0,,False,Oil,False,True,2022-09-02,Gray,Andreas,False,Good,Excellent,Good,Excellent,10.0,1.72,96.0,Steel G3L363P,361.11217
2.0,,92.0,Rural,45.0,,True,Oil Heating,False,False,2021-04-11,White,Sandra,False,Good,Excellent,Excellent,Poor,7.0,1.81,147.2,Wood LHS7 Window,266.18345
,,126.0,Rural,33.0,Good,False,Oil Heating,False,True,2023-03-28,Yellow,Roman,False,Good,Good,Good,Poor,16.0,2.68,,8JX Steel JTB,516.30499
1.0,,102.0,,35.0,None,True,Gas,False,True,2022-12-11,Green,Maria,False,Poor,Excellent,Excellent,Excellent,7.0,2.56,103.0,Wood HSN8 Window,139.12633
1.0,2.0,88.0,Suburban,41.0,None,,Oil Heating,False,True,2023-01-12,Yellow,Andreas,False,Excellent,Good,Excellent,Good,7.0,4.38,,Aluminum SPUXNN,112.05112
,,84.0,Suburban,48.0,Poor,False,Electricity,False,True,2021-04-25,Green,Andreas,False,Good,Excellent,Excellent,Poor,10.0,2.41,,QNQ63K Aluminum 6A3YBM,1536.8634
,1.0,52.0,Urban,27.0,Good,,Gas,False,True,2023-12-06,White,Johanna,False,Excellent,Good,Good,Poor,16.0,2.06,,V6AQMN Aluminum R6Y Window,131.34348
2.0,1.0,99.0,Suburbann,68.0,None,,Electricity,True,True,2023-10-31,Green,Sabrina,False,Good,Good,Good,Excellent,7.0,2.16,,Wood H9KADBB Window,120.07938
,2.0,103.0,Urban,49.0,None,,Gas,False,True,2021-05-24,Green,Andreas,False,Good,Good,Poor,Excellent,7.0,3.08,,Wood EORYS,212.7994
,,35.0,Urban,51.0,None,False,Gas,True,True,2023-11-07,Green,Theresa,False,Poor,Good,Good,Excellent,7.0,1.83,,EEBS Aluminum 4TRWX1 Window,88.05391
1.0,,71.0,Suburbann,70.0,None,False,Oil,True,True,2020-03-13,White,Denis,False,Good,Excellent,Poor,Good,7.0,3.53,,CMG9R5 Aluminum 9OL Window,82.49222
,,29.0,Rural,57.0,None,,Oil Heating,True,True,2021-01-23,Yellow,Laura,False,Excellent,Poor,Good,Good,7.0,4.66,,Aluminum WJDU2 Window,119.45299
1.0,2.0,125.0,,43.0,None,False,Gas,False,True,2021-02-15,White,Laura,False,Excellent,Poor,Good,Excellent,7.0,1.76,,J4D6US0 Steel QBV0,397.19365
2.0,1.0,100.0,Urban,48.0,None,True,Gas,True,False,2021-12-06,Green,Laura,False,Good,Good,Poor,Poor,7.0,2.72,,G17N Aluminum 9FZK,126.37033
,1.0,89.0,Rural,43.0,None,False,Oil Heating,False,False,2022-04-21,White,Natalie,False,Good,Good,Excellent,Good,7.0,3.56,,5UB80ES Steel BVN4 Window,330.22507
1.0,1.0,-239.0,Rural,,None,,Gas,False,True,2021-03-13,Green,Florian,False,Good,Good,Excellent,Excellent,7.0,2.73,,414X Steel P3TBZ6F Window,255.46005
,3.0,101.0,Urban,25.0,None,False,Oil Heating,False,True,2023-06-04,,Sandra,False,Good,Good,Excellent,Good,7.0,2.62,,P7B6NSY Steel EO0H44 Window,321.31113
1.0,,84.0,Suburbann,8.0,,,Gas,False,True,2021-12-27,Gray,Maria,False,Good,Good,Excellent,Good,7.0,2.28,84.0,RN0KB Aluminum Z0UB,87.76995
1.0,4.0,149.0,Urban,65.0,Good,False,Oil Heating,False,False,2021-09-20,Gray,Martin,False,Good,Excellent,Good,Good,16.0,1.56,,Wood A26 Window,287.4972
2.0,1.0,71.0,Suburbann,47.0,None,False,Electricity,False,False,2020-03-05,Green,Laura,False,Poor,Poor,Good,Excellent,7.0,2.19,,YA4 Steel 2CHWV Window,94.76649
2.0,2.0,116.0,Suburban,55.0,None,,Oil Heating,False,False,2022-11-24,Gray,Sandra,False,Good,Excellent,Poor,Good,7.0,1.36,,Aluminum G6OGT,108.62627
1.0,1.0,127.0,Urban,,None,True,Oil,False,True,2020-02-19,Yellow,Johanna,False,Good,Excellent,Good,Good,7.0,4.56,,T6KTB Wood H0KU Window,252.59475
,3.0,102.0,Rural,46.0,Excellent,False,Oil Heating,True,False,2021-04-17,Gray,Florian,False,Good,Excellent,Excellent,Good,26.0,2.14,163.2,Aluminum 12E Window,311.94191
1.0,1.0,36.0,Suburbann,,Poor,False,Oil Heating,True,True,2023-03-14,,Florian,False,Poor,Poor,Poor,Good,10.0,3.16,,Wood RSRTRXZ,79.86994
1.0,1.0,8002.0,Urban,63.0,None,False,Oil Heating,True,True,2024-01-20,,Andreas,False,Excellent,Poor,Excellent,Excellent,7.0,3.87,,Steel ZG9HJ,237.02721
1.0,,91.0,Urban,54.0,,False,Electricity,False,False,2021-12-22,Green,Laura,False,Poor,Excellent,Good,Good,16.0,1.84,,Aluminum G495L,118.52333
,1.0,47.0,Urban,62.0,Good,,Oil Heating,True,True,2021-03-17,Green,Natalie,False,Good,Excellent,Excellent,Good,16.0,2.87,75.2,Q3W3P3F Steel MXHW,246.66553
,,78.0,Suburban,32.0,Good,,Oil Heating,False,True,2023-04-01,Green,Florian,False,Good,Excellent,Good,Good,16.0,2.22,,L62 Aluminum BQM02XR,114.97211
2.0,1.0,78.0,Rural,55.0,,False,Electric,False,False,2022-12-26,Gray,Natalie,False,Excellent,Good,Excellent,Excellent,7.0,2.12,,Aluminum XS0,149.46176
1.0,1.0,33.0,Rural,47.0,Good,,Gas,False,True,2020-04-14,White,Natalie,False,Poor,Excellent,Poor,Good,16.0,3.23,33.0,Steel W2G Window,262.14827
2.0,1.0,96.0,,42.0,None,True,Electricity,True,False,2020-07-18,White,,False,Good,Good,Good,Good,7.0,1.7,,Q5BW1 Wood FPARC,154.48862
,,41.0,Suburban,51.0,None,False,Gas,False,True,2023-05-26,Gray,Andreas,False,Good,Good,Excellent,Good,7.0,2.7,,Wood JR2,84.17993
1.0,1.0,93.0,,59.0,None,False,Oil,False,True,2020-11-07,Gray,Florian,False,Good,Excellent,Poor,Poor,7.0,2.14,,OQWUM Aluminum UIXU3,217.676
2.0,1.0,63.0,Urban,47.0,None,False,Oil Heating,False,False,2021-12-25,,Martin,False,Excellent,Excellent,Good,Good,7.0,3.31,,Wood G87 Window,163.13072
1.0,1.0,110.0,Rural,69.0,None,False,Gas,False,True,2021-09-11,Yellow,Theresa,False,Good,Good,Poor,Good,7.0,1.22,111.0,FW17A Aluminum 9RO4Z8 Window,206.06132
,2.0,62.0,Rural,18.0,None,,Oil Heating,False,True,2023-04-05,White,Daniel,False,Excellent,Poor,Good,Poor,7.0,2.46,,OJXIQ Aluminum MN86F Window,203.49786
,1.0,36.0,Suburban,46.0,None,False,Electric,False,True,2023-04-15,Yellow,Stefan,False,Good,Poor,Good,Excellent,7.0,1.61,,2IYF8SB Steel 1NL5C,104.52498
,3.0,107.0,Urban,26.0,Good,False,Electric,False,True,2020-09-06,Yellow,Johanna,False,Good,Poor,Good,Good,16.0,4.49,,3E1VB41 Aluminum MN8MO Window,171.60983
2.0,1.0,98.0,Rural,,None,True,Gas,False,True,2021-12-28,Green,Stefan,False,Poor,Good,Good,Good,7.0,3.45,,W1BU4 Wood 3FW1,258.95533
3.0,,114.0,Rural,23.0,Good,False,Gas,False,False,2023-01-27,Green,Johanna,False,Excellent,Excellent,Good,Poor,16.0,1.53,115.0,5GS Wood KKLOHWS Window,316.61367
,,129.0,,23.0,None,False,Electricity,False,True,2021-09-28,Yellow,Martin,False,Excellent,Poor,Excellent,Good,7.0,2.73,78.0,Aluminum 1TD5I Window,112.05035
,1.0,47.0,Suburbann,24.0,None,False,Gas,False,True,2022-09-23,Yellow,Lukas,False,Good,Good,Good,Good,7.0,2.18,,Steel 1KKHTNC Window,120.555
,,69.0,Rural,6.0,None,True,Oil Heating,True,True,2021-10-03,White,Natalie,False,Good,Excellent,Excellent,Excellent,7.0,1.96,,YOALPBU Steel L3E4XT9 Window,394.18561
,3.0,108.0,Suburbann,61.0,,True,Oil,False,True,2023-02-10,Green,,False,Good,Good,Excellent,Excellent,10.0,2.43,,Wood NFTULB,168.96673
,,76.0,Suburbann,29.0,None,False,Gas,False,True,2022-10-10,Green,Laura,False,Good,Poor,Good,Good,7.0,2.57,77.0,Aluminum EI18,73.81241
2.0,1.0,62.0,,58.0,None,False,Electric,False,True,2022-05-05,Green,Johanna,False,Excellent,Good,Good,Good,7.0,1.57,,Steel SPS346U,200.37896
1.0,,38.0,Urban,63.0,None,False,Oil,False,True,2023-02-08,Gray,Maria,False,Excellent,Good,Excellent,Good,7.0,2.16,,3SACD Aluminum DGQY3H,98.09554
,1.0,41.0,Rural,26.0,Poor,,Oil Heating,True,False,2023-12-20,Green,Andreas,False,Excellent,Good,Good,Poor,10.0,1.61,,927T4BF Steel MOH,271.8593
,1.0,84.0,Rural,43.0,None,True,Gas,True,False,2024-02-25,Green,,False,Excellent,Excellent,Good,Good,7.0,1.51,,LJE Steel KSLC3HK,314.21859
,1.0,100.0,Rural,47.0,None,False,Gas,False,False,2024-03-29,White,Florian,False,Good,Excellent,Good,Poor,7.0,3.5,,Wood NP7,249.75802
1.0,2.0,93.0,Suburbann,51.0,Poor,False,Electric,False,False,2020-06-21,,Martin,False,Poor,Good,Poor,Good,10.0,1.67,56.4,Wood 4D9 Window,82.69245
,1.0,53.0,Urban,62.0,Excellent,,Electric,False,True,2022-06-29,Gray,Laura,False,Poor,Poor,Good,Good,26.0,1.35,32.4,Aluminum HFT Window,123.61288
3.0,1.0,137.0,,50.0,Excellent,,Gas,True,True,2022-01-08,White,Laura,False,Good,Excellent,Excellent,Good,26.0,1.64,137.0,Steel R6JW,529.31416
5.0,,148.0,Urban,,None,False,Oil,True,True,2020-02-02,,Andreas,False,Poor,Excellent,Poor,Excellent,7.0,4.98,235.2,66ZW6 Steel QTACVZ,7146.7632
,1.0,65.0,Suburbann,34.0,None,False,Gas,True,True,2023-06-21,Yellow,Denis,False,Poor,Poor,Good,Excellent,7.0,3.6,,Aluminum PJYWR0 Window,72.53994
,,120.0,Urban,,None,,Oil Heating,False,True,2021-11-19,White,Daniel,False,Good,Excellent,Good,Good,7.0,2.28,190.4,Steel MMTM1P Window,309.74669
,1.0,60.0,Suburbann,,None,False,Electricity,False,False,2020-11-08,White,Martin,False,Poor,Good,Good,Excellent,7.0,2.52,36.6,SFY51 Aluminum HBY5Q,39.82738
1.0,2.0,123.0,Rural,,,False,Gas,False,True,2024-02-14,Yellow,Sandra,False,Good,Good,Good,Poor,7.0,2.37,123.0,PZ09PJ Steel 3VL Window,383.60307
,1.0,69.0,Suburban,13.0,Good,True,Electricity,True,True,2023-02-28,Yellow,Stefan,False,Good,Poor,Good,Excellent,16.0,3.75,40.8,Wood LXRK7AH Window,121.03652
,1.0,7769.0,Suburban,31.0,None,False,Oil Heating,False,True,2021-02-08,Yellow,,False,Good,Good,Good,Good,7.0,3.29,235.2,ALR0 Steel VLCX67W,213.16074
2.0,2.0,89.0,Suburbann,44.0,Excellent,False,Electric,False,True,2022-07-24,,Martin,False,Good,Poor,Poor,Excellent,26.0,3.57,,HII8C06 Steel 8MB2B,167.54442
1.0,1.0,36.0,Suburban,61.0,,False,Oil,False,True,2021-07-04,Gray,Natalie,False,Good,Excellent,Excellent,Poor,16.0,1.94,,76LB3 Steel G783 Window,130.50018
1.0,,23.0,Rural,40.0,,,Oil,True,True,2021-10-04,Gray,Laura,False,Good,Good,Good,Excellent,16.0,1.53,,Steel W8TF3X Window,301.56101
1.0,,122.0,Urban,45.0,None,False,Oil Heating,True,False,2021-03-10,Yellow,Martin,False,Good,Good,Excellent,Good,7.0,4.26,,4O8UPX9 Wood 7GJA Window,230.18291
1.0,1.0,115.0,Rural,62.0,Excellent,False,Gas,False,True,2023-11-18,Yellow,Johanna,False,Poor,Good,Poor,Poor,26.0,1.95,114.0,Steel 8TY Window,439.0032
,,50.0,Rural,26.0,,True,Oil Heating,True,False,2020-03-31,White,Andreas,False,Good,Good,Excellent,Excellent,26.0,1.42,,Aluminum UTEH,212.12163
1.0,1.0,123.0,Suburban,,,False,Oil,False,False,2023-02-10,Gray,Theresa,False,Excellent,Poor,Excellent,Excellent,7.0,1.06,,Steel A2Q7NY,164.67383
5.0,3.0,143.0,Rural,57.0,,,Electricity,False,False,2020-08-21,Yellow,Stefan,False,Excellent,Excellent,Good,Good,7.0,3.55,,LZZJ Steel BDO,340.84836
2.0,1.0,79.0,Suburbann,50.0,,False,Oil,True,False,2020-05-01,Green,Sabrina,False,Poor,Good,Excellent,Good,16.0,3.49,128.0,Wood 5Y0 Window,117.86854
1.0,1.0,93.0,Urban,55.0,None,False,Gas,False,True,2023-04-06,Yellow,Natalie,False,Excellent,Good,Excellent,Poor,7.0,3.54,93.0,NS3H Steel ON3ZG,253.84602
,1.0,41.0,Suburbann,30.0,Good,False,Gas,True,True,2021-10-21,Yellow,Daniel,False,Poor,Good,Excellent,Good,16.0,1.59,,WNU5W5 Wood WWHZ1 Window,104.92713
1.0,2.0,113.0,Urban,61.0,None,False,Electricity,False,True,2020-04-25,Yellow,Martin,False,Good,Excellent,Good,Good,7.0,3.51,,Wood CYFU3X Window,187.45729
1.0,1.0,35.0,Rural,16.0,Poor,,Electric,False,True,2023-06-05,Green,Andreas,False,Excellent,Poor,Good,Excellent,10.0,3.01,,Aluminum 58S,133.23643
1.0,1.0,30.0,Suburban,59.0,None,,Gas,True,True,2024-03-17,Yellow,Stefan,False,Excellent,Excellent,Good,Excellent,7.0,2.43,30.0,Aluminum 494,59.41449
2.0,1.0,-211.0,Urban,66.0,None,False,Oil,False,True,2023-03-22,Green,Roman,False,Excellent,Excellent,Good,Good,7.0,3.39,,PA6SFJU Steel LMDM2,293.14335
1.0,1.0,48.0,Rural,28.0,None,False,Oil,False,True,2020-11-16,Green,,False,Good,Poor,Good,Poor,7.0,2.72,,Aluminum B8Z,137.49213
2.0,3.0,110.0,Urban,49.0,None,True,Oil,False,True,2022-10-31,Green,Martin,False,Good,Poor,Good,Good,7.0,3.16,,Aluminum SE5,208.04116
2.0,2.0,119.0,Suburban,44.0,None,False,Oil,True,True,2021-12-08,,Florian,False,Excellent,Excellent,Poor,Poor,7.0,1.77,,Y12LO2E Aluminum KF9ZNSQ Window,139.60071
1.0,,52.0,,36.0,None,False,Electricity,False,False,2023-07-29,White,Sabrina,False,Excellent,Poor,Good,Excellent,7.0,2.13,31.2,Steel FOTPI Window,166.80712
,3.0,100.0,Urban,-98.0,None,False,Oil,True,False,2023-03-25,Yellow,Martin,False,Good,Poor,Good,Good,7.0,4.06,-159.0,KHRAIC Wood GVWO Window,208.28318
5.0,,139.0,Urban,39.0,,True,Gas,True,True,2020-07-01,White,Stefan,False,Excellent,Poor,Good,Good,26.0,2.29,,1JU Wood QX6UDFE,317.21392
,,138.0,Rural,,None,False,Gas,True,False,2023-01-18,Yellow,Denis,False,Excellent,Excellent,Good,Excellent,7.0,1.38,,Steel W5N52XN,394.55342
,,58.0,Urban,62.0,Excellent,False,Electric,True,True,2022-01-31,Green,Daniel,False,Good,Good,Excellent,Good,26.0,2.88,,W57B1 Aluminum ER3C,153.83551
,1.0,139.0,Urban,,,False,Gas,False,True,2023-07-15,White,Sandra,False,Excellent,Poor,Good,Good,26.0,2.78,,Aluminum WZH2ZLT Window,262.47779
1.0,,47.0,Urban,58.0,None,True,Oil,False,True,2023-05-17,White,Stefan,False,Good,Good,Excellent,Good,7.0,2.2,,LONQ9SJ Aluminum NFDDD Window,110.5649
1.0,,71.0,Urban,34.0,Good,False,Electricity,False,False,2020-12-08,Yellow,Maria,False,Good,Excellent,Excellent,Excellent,16.0,3.82,,TCZX2AG Steel U6TXUK Window,206.39463
1.0,,98.0,Suburbann,30.0,None,False,Electric,False,True,2021-06-04,Green,Natalie,False,Good,Excellent,Excellent,Good,7.0,2.92,,Wood 9JE3CB,112.92606
3.0,,106.0,Suburbann,35.0,Poor,,Oil Heating,True,True,2022-11-10,Yellow,Roman,False,Good,Poor,Excellent,Good,10.0,1.46,,B9NJ Wood B3FYPQ Window,168.64137
,,116.0,Rural,56.0,None,False,Electricity,False,True,2023-08-29,White,Daniel,False,Good,Poor,Excellent,Excellent,7.0,1.63,69.0,JLB0 Wood 9BKM Window,294.43044
1.0,1.0,28.0,Urban,22.0,None,,Oil,True,True,2022-04-12,Gray,Roman,False,Good,Excellent,Good,Poor,7.0,2.08,44.8,Steel X0URWHL Window,197.68028
,1.0,77.0,,62.0,None,False,Electric,True,False,2021-04-22,Yellow,Maria,False,Good,Poor,Good,Poor,7.0,1.84,,MRLNOUQ Steel 91MOPT Window,235.56698
1.0,1.0,49.0,Urban,43.0,Good,False,Gas,False,True,2021-03-19,White,Florian,False,Excellent,Good,Good,Good,16.0,2.73,49.0,FL8 Aluminum JBL Window,121.34476
,4.0,6194.0,Suburban,65.0,Excellent,,Gas,False,True,2021-06-23,Green,Laura,False,Excellent,Good,Poor,Excellent,26.0,3.02,147.0,Wood 9KHJWV,190.32499
1.0,,146.0,Urban,55.0,,False,Oil Heating,False,True,2020-06-15,Green,Natalie,False,Good,Good,Good,Poor,7.0,3.31,,Steel BSBBE,340.28603
,1.0,130.0,,32.0,Poor,False,Electric,True,True,2023-08-19,White,Florian,False,Good,Good,Good,Excellent,10.0,2.98,78.6,Steel 1FY Window,437.39362
,,80.0,Urban,52.0,Good,False,Gas,False,True,2020-10-23,Yellow,Martin,False,Good,Good,Good,Poor,16.0,2.59,79.0,1AELXN4 Aluminum 294 Window,140.12291
,1.0,27.0,Suburbann,52.0,None,False,Oil,False,False,2023-12-13,,Florian,False,Poor,Excellent,Good,Poor,7.0,3.68,,V5GPO6 Aluminum 61S Window,35.3546
1.0,1.0,52.0,Rural,51.0,None,False,Oil,False,False,2022-10-14,White,Martin,False,Excellent,Poor,Good,Good,7.0,3.45,83.2,QML0QZ Steel R2AWMQ,252.45578
1.0,2.0,95.0,,28.0,Excellent,,Oil,True,False,2022-12-11,Gray,Denis,False,Excellent,Poor,Good,Good,26.0,1.16,152.0,WQEV4 Wood EDTQJ Window,256.82798
2.0,2.0,62.0,Suburban,55.0,Good,False,Electric,True,True,2020-04-09,Gray,Theresa,False,Good,Good,Excellent,Good,16.0,1.52,,Steel E3CTTT Window,138.82119
1.0,1.0,22.0,Urban,41.0,None,False,Electric,False,True,2021-12-02,Yellow,Florian,False,Good,Good,Poor,Excellent,7.0,3.11,,Wood 4GGH5 Window,105.37787
3.0,,129.0,,37.0,Poor,True,Gas,True,True,2023-05-24,Yellow,Martin,False,Poor,Good,Poor,Good,10.0,1.42,129.0,ZGUKCNX Wood RNPO1C,159.91953
,1.0,110.0,Rural,35.0,Poor,False,Gas,True,True,2020-04-02,,Florian,False,Poor,Good,Good,Poor,10.0,2.88,,Wood UXX Window,301.22445
,,80.0,Rural,,Excellent,False,Electricity,False,True,2020-10-19,White,Maria,False,Good,Excellent,Good,Excellent,26.0,2.78,48.6,Aluminum 6Y3KH,231.35166
3.0,2.0,123.0,Urban,,Poor,True,Electricity,False,True,2023-04-14,Gray,,False,Good,Good,Good,Poor,10.0,1.43,73.8,Steel 8UH9K,265.07616
1.0,,89.0,Suburbann,60.0,None,,Gas,False,False,2022-05-03,Green,Andreas,False,Good,Excellent,Excellent,Excellent,7.0,3.02,88.0,7OX37 Steel I91Y Window,125.93579
,,140.0,Rural,50.0,None,True,Oil,True,False,2023-12-02,Yellow,Johanna,False,Poor,Good,Excellent,Good,7.0,2.67,222.4,Steel VLUZ92F Window,457.90997
,2.0,123.0,Urban,56.0,None,False,Gas,True,True,2023-10-19,Green,Maria,False,Poor,Good,Good,Poor,7.0,1.58,,Wood OV8HUH Window,244.50723
1.0,1.0,56.0,Urban,70.0,Good,False,Oil,False,True,2022-07-15,Gray,Theresa,False,Excellent,Excellent,Good,Excellent,16.0,1.56,,Aluminum RFH7 Window,156.84361
3.0,2.0,100.0,Urban,42.0,,False,Electricity,False,True,2021-07-03,White,Lukas,False,Poor,Good,Good,Good,7.0,2.48,60.0,Wood BEYJCLH Window,183.22062
,,137.0,Suburban,31.0,None,True,Gas,False,True,2020-01-26,White,Johanna,False,Good,Excellent,Good,Excellent,7.0,3.79,137.0,KBR Wood 8GQKEN6 Window,159.87298
1.0,,-650.0,Urban,20.0,Poor,,Oil,False,True,2020-09-17,White,Maria,False,Good,Excellent,Poor,Good,10.0,2.87,,82FBX Steel E6E1PD3,227.19517
1.0,,148.0,Suburban,70.0,Poor,False,Electricity,False,True,2021-02-08,White,Sandra,False,Excellent,Poor,Poor,Excellent,10.0,2.43,,7OLTZ Aluminum 7ZCGV3X Window,111.2954
,1.0,69.0,,64.0,Good,False,Electricity,False,True,2023-06-30,White,,False,Good,Good,Excellent,Excellent,16.0,2.55,41.4,Aluminum B7Z7MT4,136.23644
1.0,1.0,31.0,Suburbann,41.0,None,False,Gas,True,True,2023-11-04,Yellow,Lukas,False,Good,Good,Excellent,Good,7.0,3.14,,Steel PO12,118.03558
,2.0,70.0,Urban,24.0,Good,,Electric,True,False,2020-04-02,Gray,Johanna,False,Excellent,Good,Excellent,Good,16.0,2.9,42.0,D6D8 Steel 1VGUO,212.12616
1.0,,31.0,Urban,35.0,Good,,Oil,False,True,2022-03-04,Green,Daniel,False,Excellent,Excellent,Excellent,Good,16.0,1.61,,2WO Steel EI67HY,232.56242
,5.0,143.0,Suburban,67.0,None,True,Electric,False,True,2022-04-16,Green,Florian,False,Poor,Good,Good,Excellent,7.0,3.07,,UNEG Steel H6V5I6L Window,180.46136
1.0,2.0,119.0,Rural,53.0,None,,Gas,True,True,2023-05-16,White,Roman,False,Good,Good,Good,Good,7.0,2.71,119.0,ZHRBMC Steel OZU Window,413.9414
2.0,,124.0,Rural,44.0,Good,,Oil Heating,True,True,2022-04-19,,Sandra,False,Good,Poor,Poor,Excellent,16.0,1.59,195.2,K7VF Steel KM3TJ7 Window,508.26317
1.0,,55.0,Rural,39.0,Excellent,False,Oil,False,True,2020-10-31,Yellow,Sabrina,False,Excellent,Poor,Poor,Good,26.0,4.99,89.6,UZI Aluminum DA4IHIG Window,228.96488
,1.0,50.0,Suburban,42.0,,False,Gas,False,True,2021-03-26,,Theresa,False,Good,Good,Excellent,Good,16.0,2.12,,8Y3M5AY Wood AZK Window,104.58384
3.0,4.0,134.0,Rural,58.0,Poor,False,Gas,False,False,2023-06-01,Gray,,False,Excellent,Excellent,Good,Good,10.0,1.25,,4LRC3 Aluminum 9CBKH Window,274.49482
,1.0,54.0,Urban,59.0,None,False,Oil Heating,True,False,2022-08-17,Green,Stefan,False,Poor,Good,Good,Poor,7.0,2.16,,Wood 1S6Z3,138.13413
1.0,1.0,33.0,Suburbann,14.0,,False,Gas,True,True,2022-06-14,Gray,Sandra,False,Poor,Good,Good,Good,7.0,3.02,34.0,9SDY Steel V591 Window,115.54713
1.0,,46.0,Rural,64.0,,False,Electricity,False,True,2022-02-13,Yellow,Theresa,False,Poor,Poor,Good,Excellent,7.0,3.3,,8QBA Wood UQL6GKW,167.29584
1.0,1.0,79.0,Urban,-1.0,None,False,Electricity,True,True,2020-01-03,Yellow,Florian,False,Good,Poor,Good,Excellent,7.0,3.45,,HXW7JT Wood TZ5B,173.90493
,,101.0,Urban,46.0,Good,,Electricity,False,False,2022-05-25,,Maria,False,Good,Good,Good,Poor,16.0,3.43,60.6,Steel 6E7QV,225.48528
1.0,,87.0,Suburbann,,Good,,Electric,False,False,2023-10-21,Yellow,Roman,False,Excellent,Excellent,Poor,Good,16.0,2.97,52.2,YZZN Wood F4U43G0 Window,2039.433
